what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720010216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720020712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720030156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720040412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720424277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720428735
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1339720434229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720434267
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1339720434345
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720436604
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1339720444990
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720451872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720452771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720487440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339720527688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720529279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720594249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720608296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720667535
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720670105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720674828
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720740569
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720813625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339720825509
error,log,,,"Failed to compute completion proposal",1339720836227
error,log,,,"Failed to compute completion proposal",1339720840604
error,log,,,"Failed to compute completion proposal",1339720848644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720851794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720858425
error,log,,,"Failed to compute completion proposal",1339720888940
error,log,,,"Failed to compute completion proposal",1339720896095
error,log,,,"Failed to compute completion proposal",1339720896436
error,log,,,"Failed to compute completion proposal",1339720897669
error,log,,,"Failed to compute completion proposal",1339720897755
error,log,,,"Failed to compute completion proposal",1339720897867
error,log,,,"Failed to compute completion proposal",1339720898854
error,log,,,"Failed to compute completion proposal",1339720899014
error,log,,,"Failed to compute completion proposal",1339720899158
error,log,,,"Failed to compute completion proposal",1339720899290
error,log,,,"Failed to compute completion proposal",1339720899423
error,log,,,"Failed to compute completion proposal",1339720899599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339720911010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339720913364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721089043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339721093387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339721095751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339721101069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721102572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721135627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339721153797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339721155476
error,log,,,"Failed to compute completion proposal",1339721163040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721166635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721166959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339721177181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721186905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721223175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1339721237487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339721240744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339721242772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721244295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721286672
error,log,,,"Failed to compute completion proposal",1339721296803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721304109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721319111
error,log,,,"Failed to compute completion proposal",1339721327688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721332260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721332597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339721337322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721337878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721471630
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339721473569
error,log,,,"Failed to compute completion proposal",1339721530829
error,log,,,"Failed to compute completion proposal",1339721531880
error,log,,,"Failed to compute completion proposal",1339721547548
error,log,,,"Failed to compute completion proposal",1339721551953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339721556255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721574373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721578368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721579475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1339721579520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721582005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721585050
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1339721588950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721588983
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1339721589061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721601467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721615538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339721636062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722143559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722149946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722159208
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1339722159280
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339722167189
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722230029
error,log,,,"Failed to compute completion proposal",1339722242524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722249164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722350659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339722352400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339722360598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722361715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722455398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339722458844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722463413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722492432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339722494995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339722516177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339722517898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722547376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722547634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722552711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722552952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722568345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722574390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722631945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722682330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722745520
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339722793383
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722796797
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722796827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339722805520
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722808218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339722815751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722818988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339722822094
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722823366
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339722824186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339722826131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722945454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339722968602
error,log,,,"Failed to compute completion proposal",1339722979352
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723004229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723058814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723080401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723084421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339723085736
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1339723088976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723089017
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1339723089091
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723105465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723105512
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723112547
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723142202
error,log,,,"Failed to compute completion proposal",1339723149434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723157025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723157393
error,log,,,"Failed to compute completion proposal",1339723167594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339723182240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723287118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723294814
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723295466
error,log,,,"Plug-in 'com.google.gwt.eclipse.core' contributed an invalid Menu Extension (Path: 'com.google.gdt.eclipse.suite.popupMenu.file' is invalid): com.google.gwt.eclipse.core.actions.AddResourcesToClientBundleAction",1339723305967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339723308041
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723311391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339723321291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339723331487
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339723333011
error,log,,,"Failed to compute completion proposal",1339723348285
error,log,,,"Failed to compute completion proposal",1339723349116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339723364695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339723373684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339724227816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339724237517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339724422865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339724424598
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339724425725
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339724425725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1339724440499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339724443519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339724471791
error,log,,,"JavaBuilder handling CoreException",1339724473852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339724484722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339761793260
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339761802950
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1339761808165
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1339761808167
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1339761808230
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1339761808266
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1339761808292
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1339761808322
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1339761808342
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1339761808365
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1339761808418
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1339761808473
stopped,bundle,org.jboss.tools.ws.creation.ui,1.2.2.v20111213-1525-H50-M5,"org.jboss.tools.ws.creation.ui",1339761808506
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1339761808593
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1339761808621
stopped,bundle,org.jboss.tools.ws.ui,1.2.2.v20111213-1525-H50-M5,"org.jboss.tools.ws.ui",1339761808725
stopped,bundle,org.jboss.tools.ws.creation.core,1.2.2.v20111213-1525-H50-M5,"org.jboss.tools.ws.creation.core",1339761808747
stopped,bundle,org.jboss.tools.ws.core,1.2.2.v20111213-1525-H50-M5,"org.jboss.tools.ws.core",1339761808772
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1339761808856
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1339761808870
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1339761808891
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1339761808898
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1339761808906
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1339761808913
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1339761808918
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1339761808931
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1339761808942
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1339761809009
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1339761809095
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1339761809151
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1339761809222
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1339761809276
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1339761809298
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1339761809339
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1339761809448
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1339761809483
stopped,bundle,org.eclipse.birt.report.debug.ui,3.7.1.v20110905,"org.eclipse.birt.report.debug.ui",1339761809483
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.preview.web",1339761809552
stopped,bundle,org.eclipse.birt.report.viewer,3.7.1.v20110905,"org.eclipse.birt.report.viewer",1339761809660
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1339761809682
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1339761809735
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1339761809752
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1339761809783
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1339761809813
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1339761809900
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.4.0.v20111213-1944-H40-M5,"org.jboss.tools.hibernate.jpt.ui",1339761809940
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1339761809976
stopped,bundle,org.jboss.tools.maven.seam,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.seam",1339761810062
stopped,bundle,org.jboss.tools.seam.ui,3.3.0.v20111207-1453-H52-M5,"org.jboss.tools.seam.ui",1339761810063
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201004070709,"org.eclipse.datatools.connectivity.db.generic.ui",1339761810098
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui,3.7.1.v20110905,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui",1339761810141
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201007080903,"org.eclipse.datatools.connectivity.apache.derby.ui",1339761810211
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1339761810262
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1339761810329
